3ld1_A		_0_A_4_g_3_n_2_d_0_-_7_f_18_A_11_j_5_g_0_-_14_C_19_E_0_-_0_-_0_-_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D	_9_B_5_g_3_j_1_c_3_k_3_f_5_p_1_f_8_f_8_k_6_C_2_C_0_b_5_j_5_b_1_B_2_B_4_D_10_E_5_A_0_-_1_D_3_F_0_-_7_F_2_G_2_G_2_A_4_D	0-23	5-31	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DgmDGBgjckfpffkCCbjbBBDEADFFGGAD	0.488
6l7i_G		_5_g_14_C_19_E_2_E_4_F_0_-_4_F_4_E_5_C_5_C_7_E_3_E_4_D_0_-_6_D_6_E_0_-_5_E_4_D_5_D_9_B_0_-_6_C_7_E_4_F_4_E_5_E_6_D_8_A_0_-_6_E_5_E_3_E_5_d	_0_b_6_C_5_G_8_H_5_D_1_d_6_D_5_E_3_F_5_D_5_E_8_F_3_G_4_d_6_E_2_G_5_H_24_F_5_D_5_E_5_F_6_H_5_E_4_E_6_G_4_I_5_E_16_D_5_H_21_I_5_G_4_H_6_B_10_b	7-35	0-33	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	bCGHDdDEFDEFGdEGHFDEFHEEGIEDHIGHBbDDDGGFIGFDFEBBBCA	0.568
2wvy_A		_5_g_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_0_-_5_E_4_D_5_D_9_B_6_C_7_E_4_F_0_-_0_-_4_E_0_-_5_E_6_D_8_A_6_E_5_E_0_-_3_E_5_d	_0_c_23_D_15_A_1_D_0_-_12_F_11_I_4_D_0_-_4_E_3_F_6_E_0_-_5_E_0_b_1_E_12_F_5_D_4_B_3_C_3_E_7_G_3_j_5_l_2_C_3_k_4_A_0_-_2_A_5_C_6_B_3_A_1_A_0_c	7-35	0-29	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	cDADFIDEFEEbEFDBCEGjlCkAACBAAcgmAjjfogfAAcgjckbfkhACDDFABdGb	0.573
8bou_B		_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_0_-_0_-_6_D_8_A_6_E_0_-_5_E_3_E_5_d	_0_C_4_C_0_-_9_D_4_D_3_D_0_-_22_E_0_-_0_-_5_B_13_F_2_G_2_G_6_I_5_H_7_d_2_c_3_D_0_-_3_E_1_d_12_G_5_D_0_d	14-35	0-19	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CCDDDEBFGGIHdcDEdGDdcJHinCdjBhkBfldBBkAAnoAAAilAAAcAkjiCCfCCGGCABbF	0.605
6r5z_A		_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E	_0_B_5_D_5_D_0_-_4_D_6_E_5_E_3_E_4_E_5_E_0_-_5_E_3_E_4_E	21-34	0-11	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	BDDDEEEEEEEE	0.795
5til_G		_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_0_-_4_D_6_D_6_E	_0_C_0_-_2_D_4_F_6_F_6_F_4_C_0_-_2_E_4_E_4_b_1_G_6_A_3_E	8-20	0-11	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CDFFFCEEbGAE	0.681
5c2w_E		_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_0_-_6_C_7_E_4_F_4_E_5_E_0_-_0_-_0_-_6_D_8_A_6_E_5_E_3_E	_6_D_4_D_6_E_4_E_5_E_4_E_7_C_4_E_5_E_6_E_5_D_6_C_9_C_7_F_4_G_3_G_5_H_9_b_2_H_6_D_10_E_5_E_4_E_0_h_3_f_6_c_0_E_0_-_4_E_5_E_4_E	8-34	1-30	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	EDDEEEECEEEDCCFGGHbHDEEEhfcEEEE	0.656
8e0q_B		_18_A_11_j_5_g_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_0_-_7_E_3_E_4_D_0_-_0_-_6_D_6_E_5_E_0_-_4_D_5_D_9_B_0_-_6_C_0_-_7_E_4_F_4_E_5_E_6_D_0_-_8_A_6_E_0_-_5_E_0_-_3_E_5_d	_0_H_4_k_13_d_0_-_2_E_3_E_4_G_7_H_10_C_3_D_5_D_19_c_6_E_3_E_3_E_6_b_6_A_10_C_3_D_4_E_2_j_10_D_6_D_12_B_2_c_2_A_3_b_14_G_6_F_4_F_2_F_6_E_4_d_7_B_8_B_5_A_20_I_4_b_5_I_2_g	5-35	0-38	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	HkdEEGHCDDcEEEbACDEjDDBcAbGFFFEdBBAIbIgmgglhflhbfcBdBkbmjghgkqbjojepwblbobccbdhbficlkkABnfdkgAAkjcgeCljDBDk	0.544
4aqb_A		_19_E_2_E_4_F_4_F_0_-_4_E_5_C_5_C_7_E_3_E_0_-_0_-_4_D_6_D_0_-_6_E_5_E_4_D_5_D_9_B_6_C_7_E_0_-_4_F_4_E_5_E_6_D_8_A_6_E_5_E_0_-_3_E	_0_B_2_D_11_G_4_J_4_b_3_D_4_D_16_A_4_G_9_I_2_b_1_b_7_D_2_D_5_A_6_A_11_D_12_F_5_E_4_A_11_E_2_E_8_A_4_F_10_F_2_A_8_C_5_A_3_E_3_D_2_B_1_E	9-34	0-31	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	BDGJbDDAGIbbDDAADFEAEEAFFACAEDBEC	0.600
7byx_A		_14_C_19_E_0_-_2_E_4_F_4_F_4_E_0_-_5_C_5_C_7_E_3_E_0_-_4_D_6_D_0_-_0_-_6_E_0_-_0_-_5_E_0_-_4_D_0_-_5_D_0_-_9_B_6_C_0_-_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E	_2_F_11_E_6_A_17_I_4_H_7_F_7_E_1_b_5_D_7_F_4_F_6_G_4_H_2_G_9_D_10_A_3_f_1_G_2_G_5_b_1_G_6_A_5_C_4_C_3_C_0_b_1_B_3_C_4_b_0_C_5_I_2_I_6_F_5_D_0_-_8_I_2_F_9_G	8-34	1-37	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	GFEAIHFEbDFFGHGDAfGGbGACCCbBCbCIIFDIFG	0.480
6iyy_A		_14_C_19_E_2_E_4_F_4_F_0_-_4_E_5_C_5_C_7_E_3_E_4_D_6_D_0_-_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E_5_d	_0_E_5_E_2_F_2_F_6_F_0_b_1_E_4_E_4_F_6_D_2_D_3_E_6_E_9_A_7_D_5_E_8_C_5_E_5_E_4_E_5_E_7_E_5_E_3_E_10_C_6_D_5_E_3_E_7_F_0_c	8-35	0-29	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	EEFFFbEEFDDEEADECEEEEEEECDEEFc	0.772
5gva_A		_18_A_11_j_5_g_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_0_-_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E	_3_A_0_-_0_-_7_C_6_C_4_D_8_C_4_F_2_E_3_E_5_F_4_E_5_E_4_D_2_G_6_E_5_E_4_D_4_E_8_b_7_A_6_E_2_E_5_D_8_E_5_E_4_D_5_D_7_E_5_E_3_E	5-34	1-29	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	AACCDCFEEFEEDGEEDEbAEEDEEDDEEE	0.771
6upk_H		_18_A_11_j_5_g_14_C_19_E_2_E_4_F_4_F_4_E_0_-_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_0_-_4_F_0_-_0_-_0_-_4_E_5_E_6_D_8_A_6_E_5_E_3_E	_3_A_0_-_0_-_9_C_4_C_6_B_5_E_4_D_4_D_5_h_21_C_4_C_4_C_7_C_4_C_12_A_11_A_3_B_4_F_3_D_0_-_5_C_3_G_5_K_4_I_14_e_11_k_12_b_4_B_4_E_3_C_5_C_3_D_9_G_4_F	5-34	1-32	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	AACCBEDDhCCCCCAABFDCGKIekbBECCDGFkB	0.566
4r40_C		_7_f_18_A_11_j_5_g_14_C_19_E_2_E_0_-_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E	_13_i_4_B_11_b_2_e_4_H_5_H_6_I_4_m_8_F_7_F_6_E_6_A_5_E_6_E_5_D_5_E_6_D_6_B_17_E_5_E_6_E_6_A_7_E_5_G_2_G_5_B_7_C_7_E_0_-_2_F_6_C_3_F	4-34	2-32	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CDiBbeHHImFFEAEEDEDBEEEAEGGBCEFCF	0.675
7y22_Y		_0_A_0_-_4_g_3_n_2_d_7_f_18_A_11_j_5_g_14_C_0_-_19_E_0_-_2_E_4_F_0_-_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_0_-_0_-_6_E_5_E_4_D_5_D_9_B_0_-_0_-_6_C_7_E_4_F_0_-_4_E_5_E_0_-_0_-_6_D_0_-_8_A_0_-_6_E_5_E_0_-_3_E	_7_D_4_E_6_f_1_k_1_c_0_-_2_D_2_D_0_-_19_C_2_A_13_D_6_b_1_E_7_E_14_H_2_F_26_D_2_E_2_C_22_B_11_D_2_D_4_D_12_A_12_A_4_F_2_H_6_D_12_F_4_E_5_I_2_J_4_G_2_G_2_F_15_J_4_C_13_E_8_A_2_B_4_C_9_G_3_C_19_J_3_F_5_E_19_I_3_F	0-34	15-61	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	FBAAGbFFBBccDDDDEfkcDDCADbEEHFDECBDDDAAFHDFEIJGGFJCEABCGCJFEIFI	0.451
6zce_h		_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E	_6_E_6_E_4_H_2_H_6_E_5_E_4_D_3_E_9_C_6_C_5_C_5_D_6_E_11_E_4_D_4_E_6_E_5_E_3_E_4_F_6_C_5_D_4_E_2_F_14_E_5_E_4_G	8-34	1-27	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	HEEHHEEDECCCDEEDEEEEFCDEFEEG	0.777
7zt5_D		_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_0_-_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_0_-_7_E	_0_A_0_-_3_D_4_F_6_F_6_E_3_D_0_-_2_E_4_E_4_b_1_G_5_B_0_-_3_E_8_D_6_E_16_A_3_D_0_b_1_I	8-26	0-17	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	ADFFEDEEbGBEDEADbI	0.638
7p3z_M		_0_A_4_g_3_n_2_d_7_f_18_A_11_j_5_g_14_C_19_E_2_E_0_-_4_F_4_F_4_E_5_C_5_C_7_E_0_-_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E	_53_A_0_-_9_n_0_-_0_-_0_-_6_n_0_-_0_-_4_G_2_E_2_M_7_F_0_-_7_B_3_A_9_C_6_H_0_g_10_D_6_F_15_D_13_A_7_E_4_E_13_C_0_-_16_C_1_B_6_F_26_C	0-28	1-23	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	AAnnGEMFBACHgDFDAEECCBFC	0.484
3suc_A		_0_A_4_g_3_n_2_d_0_-_7_f_18_A_0_-_0_-_0_-_11_j_0_-_5_g_14_C_0_-_19_E_2_E_4_F_4_F_4_E_0_-_0_-_0_-_5_C_0_-_5_C_0_-_0_-_7_E_0_-_3_E_0_-_4_D_0_-_6_D_0_-_6_E_5_E_4_D_0_-_0_-_5_D_0_-_9_B_6_C_0_-_7_E_0_-_4_F_4_E_5_E_6_D_8_A_6_E_5_E_0_-_3_E_5_d	_4_A_0_-_0_-_1_b_4_D_1_h_4_B_2_D_3_B_4_K_10_B_7_J_2_c_14_C_2_J_6_C_19_E_2_B_6_B_3_E_2_B_10_B_4_J_3_D_9_J_3_D_16_J_7_c_3_E_2_J_9_E_3_J_6_D_7_J_4_D_6_H_8_D_5_G_3_D_3_A_10_B_4_C_3_C_5_B_4_C_5_A_2_E_5_A_2_E_2_D_5_I_5_E_2_A_4_E_2_E_4_C_11_G_0_b	0-35	1-56	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	jAbDhBDBKBJcCJCEBBEBBJDJDJcEJEJDJDHDGDABCCBCAEAEDIEAEECGbDCBDbDDKDDFG	0.388
5tkq_A		_18_A_11_j_5_g_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_0_-_0_-_0_-_5_D_0_-_0_-_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E_5_d	_0_A_0_f_1_b_0_-_6_E_2_E_8_B_4_F_2_F_0_-_0_-_2_F_0_-_3_D_5_D_4_F_7_E_6_F_4_k_1_d_4_b_17_A_0_f_1_d_4_A_8_D_2_D_6_F_2_D_0_-_2_D_0_-_3_D_5_D_4_E_2_b	5-35	0-29	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	AfbEEBFFFDDFEFkdbAfdADDFDDDDEb	0.561
3vw3_H		_14_C_19_E_2_E_0_-_4_F_4_F_4_E_5_C_0_-_5_C_0_-_7_E_0_-_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E	_0_C_3_B_5_G_3_b_2_E_6_F_0_-_4_C_1_b_3_E_0_b_1_E_4_b_1_H_5_D_3_D_10_B_12_H_4_C_0_-_8_B_3_A_0_-_4_F_9_E_4_E	8-29	0-22	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CBGbEFCbEbEbHDDBHCBAFEE	0.671
2qt6_A		_14_C_19_E_0_-_0_-_0_-_2_E_4_F_0_-_4_F_0_-_0_-_4_E_5_C_5_C_7_E_3_E_4_D_0_-_6_D_6_E_5_E_0_-_4_D_0_-_5_D_9_B_6_C_0_-_0_-_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E_5_d	_8_C_3_G_4_b_5_C_7_b_15_F_5_F_4_c_2_F_6_b_5_b_0_F_16_C_15_C_4_G_6_D_4_E_2_G_1_C_4_F_6_G_7_b_2_E_19_b_19_C_2_B_4_B_11_f_4_b_6_C_4_F_10_C_0_-_4_D_13_A_1_B_8_F_4_F_2_d	8-35	2-39	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	JECGbCbFFcFbbFCCGDEGCFGbEbCBBfbCFCDABFFdEfjc	0.551
1bd2_D		_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_0_-_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E	_0_A_0_-_4_D_4_F_6_F_6_F_4_C_0_-_2_E_4_E_4_b_1_G_5_B_0_-_3_E_8_D_5_D_16_A_3_C_3_G	8-26	0-16	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	ADFFFCEEbGBEDDACGc	0.672
3m2m_B		_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C	_0_F_4_B_1_C_5_H_2_H_4_G_2_A_9_B_2_A_3_D_5_D_7_G_1_B_2_B	12-25	0-13	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	FBCHHGABADDGBB	0.636
7js4_A		_0_A_4_g_0_-_3_n_2_d_0_-_0_-_7_f_18_A_11_j_0_-_5_g_0_-_0_-_0_-_14_C_19_E_0_-_2_E_4_F_4_F_4_E_5_C_0_-_5_C_0_-_0_-_7_E_0_-_3_E_0_-_0_-_4_D_0_-_0_-_6_D_6_E_0_-_0_-_5_E_4_D_5_D_0_-_0_-_9_B_6_C_0_-_7_E_4_F_0_-_4_E_0_-_5_E_0_-_6_D_8_A_6_E_5_E_3_E_5_d	_2_C_1_h_4_j_10_k_4_c_8_c_18_b_1_h_0_-_3_j_7_l_4_f_5_f_9_b_2_b_13_G_2_G_1_b_3_G_2_E_3_C_9_G_8_C_10_A_9_A_3_A_0_c_1_D_7_I_5_I_4_A_0_b_4_C_16_C_2_C_3_D_2_E_7_H_0_b_7_F_2_D_10_D_6_F_9_I_6_B_3_C_11_B_11_D_7_I_5_J_2_B_0_b_4_B_6_A_7_D_5_C_2_D_2_E_5_G_1_e	0-35	20-78	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	AfFFECEEbDABmCDjmbDCChjkccbhjlffbbGGbGECGCAAAcDIIAbCCCDEHbFDDFIBCBDIJBbBADCDEGeGDAEFI	0.378
7q1y_A		_18_A_11_j_5_g_14_C_0_-_0_-_19_E_0_-_2_E_0_-_4_F_0_-_4_F_4_E_5_C_5_C_0_-_7_E_3_E_4_D_0_-_0_-_6_D_0_-_0_-_6_E_5_E_4_D_0_-_5_D_9_B_6_C_7_E_4_F_0_-_4_E_5_E_6_D_8_A_6_E_0_-_5_E_3_E_5_d	_5_A_0_-_0_-_2_C_8_J_4_J_4_E_3_A_4_H_5_A_3_F_5_G_5_F_7_F_4_F_7_D_11_I_7_H_17_G_5_F_13_I_5_I_4_E_4_A_5_H_9_F_5_E_5_E_1_c_4_E_19_F_7_C_11_H_10_I_2_J_6_H_9_F_5_F_8_A_1_D_2_A_4_F_5_G_0_e	5-35	5-46	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	EBGFGACJJEAHAFGFFFDIHGFIIEAHFEEcEFCHIJHFFADAFGedeDBFHADEBIFBcAIJJJEFdbdjobkkkjkjBBkklGFCHJGIEBfEEHAFI	0.474
7qpu_A		_18_A_11_j_5_g_14_C_19_E_0_-_2_E_0_-_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_0_-_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_0_-_6_D_8_A_6_E_5_E_3_E_5_d	_3_B_0_-_0_-_7_C_5_E_6_A_4_G_6_b_4_F_4_F_2_F_5_F_14_F_4_E_2_F_6_A_3_F_7_I_5_i_19_E_6_C_8_C_4_C_3_C_7_D_11_F_4_E_8_E_1_b_7_B_0_-_3_C_5_H_4_E_0_d	5-35	1-32	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	EBCEAGbFFFFFEFAFIiECCCCDFEEbBCHEdD	0.680
4p23_A		_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_0_-_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_0_-_7_E	_0_C_0_-_2_D_4_F_6_F_6_F_4_C_0_-_2_E_4_E_4_b_1_G_6_A_3_E_8_E_0_-_7_E_15_B_3_D_0_b_1_I	8-26	0-17	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CDFFFCEEbGAEEEBDbIb	0.669
6b0n_G		_18_A_11_j_5_g_14_C_19_E_2_E_4_F_0_-_4_F_4_E_5_C_5_C_7_E_3_E_4_D_0_-_6_D_6_E_5_E_4_D_5_D_9_B_0_-_6_C_0_-_7_E_4_F_4_E_5_E_6_D_0_-_8_A_0_-_6_E_0_-_0_-_5_E_3_E_0_-_5_d	_5_B_5_m_6_b_0_-_3_D_12_G_6_G_1_b_0_B_4_D_8_A_11_C_4_E_8_B_2_C_13_B_9_B_10_C_4_F_5_F_2_E_9_E_0_n_4_C_7_c_1_D_2_D_7_C_6_H_1_A_1_b_5_A_7_J_11_B_8_c_2_b_2_C_2_E_23_b_3_c	5-35	4-42	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	EBBBBmbDGGbBDACEBCBBCFFEEnCcDDCHAbAJBcbCEbceqFeifj	0.500
7ud5_N		_14_C_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_0_-_5_E_6_D_8_A_6_E_5_E_3_E_5_d	_0_B_19_D_4_E_4_F_9_A_5_B_7_D_5_D_9_B_2_E_8_C_4_C_0_-_11_C_5_D_4_E_0_-_7_C_10_E_5_E_4_D_3_c_31_C_8_C_0_-_17_C_8_D_2_E_6_b	8-35	0-25	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	BDEFABDDBECCCDECEEDcCCCDEb	0.677
8tar_A		_18_A_11_j_5_g_14_C_0_-_19_E_2_E_4_F_4_F_4_E_0_-_5_C_5_C_7_E_3_E_4_D_6_D_6_E_0_-_5_E_4_D_0_-_0_-_5_D_9_B_6_C_0_-_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E_0_-_0_-_0_-_5_d	_0_A_0_-_0_-_2_D_2_d_25_E_11_F_2_H_2_H_6_G_11_b_0_G_3_E_3_E_4_E_4_D_12_B_8_E_4_A_6_E_4_E_4_H_2_f_9_G_14_E_5_F_0_b_1_H_6_I_2_D_4_E_3_E_2_F_7_G_2_E_4_D_7_k_2_l_10_k_7_d	5-35	0-37	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	ADdEFHHGbGEEEDBEAEEHfGEFbHIDEEFGEDklkdhdcmoiciBkcBjciebhAngBBbjelbgkgbkjleilfckbeipmcmjkcAiiACAEEbFBbgCfeellkcmgjbjj	0.505
6s4s_E		_5_C_7_E_3_E_4_D_6_D_6_E_0_-_5_E_4_D_5_D_9_B_6_C_7_E_0_-_4_F	_0_D_2_D_9_E_3_E_4_G_2_G_0_b_0_E_5_D_2_D_9_D_3_C_6_E_0_b_1_E	15-27	0-14	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DDEEGGbEDDDCEbEbA	0.718
5lp5_E		_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E	_0_E_1_C_7_C_10_D_3_H_2_E_8_C_4_F_5_E_0_-_0_-_0_-_10_C_11_I_0_-_4_E_12_F	13-29	0-12	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	ECCDHECFECIEF	0.625
3erb_A		_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_3_E_5_d	_0_C_8_D_4_C_2_C_5_A_4_C_1_B_7_C_4_B_3_E_4_B_3_C_11_B_14_C_8_E_0_-_4_B_0_-_3_C_0_-_11_B_0_-_0_-_1_d	12-35	0-18	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CDCCACBCBEBCBCEBCBd	0.557
2qqk_H		_19_E_2_E_4_F_4_F_4_E_5_C_5_C_7_E_0_-_3_E_0_-_4_D_6_D_6_E_5_E_4_D_5_D_0_-_9_B_6_C_7_E_0_-_4_F_0_-_4_E	_0_D_3_A_5_G_7_F_5_G_4_C_7_E_4_E_4_b_1_G_5_b_3_C_3_D_8_D_4_J_4_C_0_-_0_b_5_B_3_A_5_H_1_b_6_E_0_b_4_B	9-28	0-23	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DAGFGCEEbGbCDDJCbBAHbEbB	0.568
6pk8_A		_4_E_5_C_5_C_7_E_3_E_4_D_0_-_6_D_6_E_0_-_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_6_E_5_E_0_-_3_E	_0_D_3_A_5_G_8_E_5_F_5_B_1_b_3_D_3_E_4_b_1_G_6_C_3_D_0_-_4_C_2_D_4_F_7_E_0_-_6_D_3_A_7_E_2_E_4_b_1_F	13-34	0-22	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	DAGEFBbDEbGCDCDFEDAEEbFAF	0.729
7ucg_G		_18_A_0_-_11_j_5_g_14_C_19_E_2_E_0_-_4_F_0_-_4_F_4_E_5_C_5_C_7_E_3_E_4_D_6_D_6_E_5_E_4_D_0_-_5_D_0_-_9_B_6_C_7_E_0_-_4_F_4_E_5_E_0_-_6_D_8_A	_7_A_5_B_6_l_7_b_3_D_4_H_6_H_0_b_0_B_2_B_21_B_5_E_8_B_2_C_13_A_10_B_10_C_6_C_6_D_5_D_9_D_2_l_4_B_8_c_1_C_4_C_15_C_7_b_15_C_3_E_7_E_5_d_7_C_2_B	5-31	4-37	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	BABAABlbDHHbBBBEBCABCCDDDlBcCCCbCEEdCB	0.556
6lck_B		_19_E_2_E_4_F_4_F_4_E_5_C_5_C_0_-_0_-_7_E_3_E_4_D_6_D_6_E_5_E_0_-_4_D_0_-_0_-_5_D_9_B_6_C_0_-_7_E_4_F_0_-_0_-_4_E_5_E_0_-_6_D_0_-_0_-_8_A_0_-_6_E_0_-_0_-_5_E_0_-_3_E_5_d	_0_F_2_F_1_D_2_D_2_D_6_D_7_C_11_e_3_d_4_B_1_D_4_F_4_E_2_E_5_G_0_i_11_C_1_c_5_j_6_C_4_B_2_C_6_i_4_E_3_B_3_d_1_b_10_D_2_E_4_m_1_E_2_d_3_m_4_C_5_b_5_B_25_h_2_d_2_B_14_k_2_B_3_b	9-35	0-41	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	FFDDDDCedBDFEEGiCcjCBCiEBdbDEmEdmCbBhdBkBbjBCCc	0.426
7aql_B		_14_C_19_E_2_E_4_F_0_-_4_F_4_E_5_C_0_-_5_C_7_E_0_-_3_E_0_-_4_D_6_D_6_E_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_0_-_5_E_6_D_8_A_6_E	_0_C_3_B_0_-_5_G_3_b_1_G_3_H_4_C_1_b_3_E_4_E_4_b_1_G_8_A_3_D_4_C_2_C_5_F_7_E_5_E_3_A_0_-_7_E_0_-_2_E_4_b_1_F_0_-_6_A_3_E	8-32	0-25	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	CBGbGHCbEEbGADCCFEEAEEbFAE	0.634
1fsk_I		_4_E_5_C_5_C_0_-_7_E_3_E_4_D_0_-_6_D_0_-_6_E_0_-_5_E_4_D_5_D_9_B_6_C_7_E_4_F_4_E_5_E_6_D_8_A_0_-_6_E_0_-_5_E	_0_B_3_C_5_G_3_b_2_E_5_G_4_C_1_b_3_E_0_b_1_E_4_b_1_H_2_E_3_D_8_C_11_A_2_G_4_C_9_A_3_B_2_F_2_A_2_c_2_F_0_b_1_F	13-33	0-26	AgndfAjgCEEFFECCEEDDEEDDBCEFEEDAEEEd	BCGbEGCbEbEbHEDCAGCABFAcFbF	0.551
