4pk1_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_16_A_2_D_5_D_5_D_0_-_7_G_2_E_0_-_3_E_5_E_16_C_3_D_6_E_5_A	0-13	10-21	ABCCfGFGFFCFHA	FdlGGFmGGEADDDGEEECDEAACEFEECBDDDBEDEBEE	0.668
4lnv_C		_7_B_3_C_2_C_0_-_4_f_0_-_8_G_2_F_0_-_0_-_4_G_2_F_10_F_0_-_5_C_3_F_3_H_2_A	_3_B_0_-_4_B_5_k_3_j_11_m_5_F_4_E_20_M_6_B_1_G_7_H_11_E_4_H_9_D_4_D_8_H_3_A	1-13	77-93	ABCCfGFGFFCFHA	DAGJJGHGFAIFHFHIFbIHGFJJFHEEEGGDJFGHbIIbCFGgDAABFJCDEBIGBEIJbJMGcdjoAkkcjemkhBBkjmFEMBGHEHDDHAFEbb	0.478
7s7k_A		_0_A_0_-_7_B_0_-_3_C_2_C_4_f_8_G_0_-_2_F_4_G_2_F_10_F_0_-_5_C_3_F_3_H_2_A	_9_A_23_G_2_F_11_H_15_A_9_C_0_-_7_H_3_b_6_F_11_E_4_D_9_I_4_b_1_D_3_C_7_I_2_A	0-13	26-42	ABCCfGFGFFCFHA	EbBEGCAHHFDJGKBBACAJECCAAAAGFHACHbFEDIbDCIACj	0.530
3ld1_A		_3_C_2_C_0_-_4_f_0_-_8_G_0_-_2_F_4_G_0_-_2_F_10_F_5_C_3_F_3_H_2_A	_6_C_2_C_0_b_5_j_5_b_1_B_2_B_4_D_10_E_5_A_1_D_3_F_7_F_2_G_2_G_2_A	2-13	15-30	ABCCfGFGFFCFHA	DgmDGBgjckfpffkCCbjbBBDEADFFGGAD	0.542
6upk_H		_0_A_7_B_0_-_3_C_2_C_4_f_8_G_2_F_4_G_0_-_0_-_0_-_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_11_A_3_B_4_F_3_D_5_C_0_-_3_G_5_K_4_I_14_e_11_k_12_b_4_B_4_E_3_C_5_C_3_D_9_G_4_F	0-13	15-32	ABCCfGFGFFCFHA	AACCBEDDhCCCCCAABFDCGKIekbBECCDGFkB	0.456
7byx_A		_0_A_7_B_3_C_2_C_4_f_0_-_8_G_0_-_2_F_4_G_2_F_10_F_5_C_0_-_3_F_3_H	_6_A_5_C_4_C_3_C_0_b_1_B_3_C_4_b_0_C_5_I_2_I_6_F_5_D_8_I_2_F_9_G	0-12	22-37	ABCCfGFGFFCFHA	GFEAIHFEbDFFGHGDAfGGbGACCCbBCbCIIFDIFG	0.576
4f9l_C		_0_A_0_-_7_B_3_C_0_-_2_C_0_-_4_f_8_G_0_-_0_-_2_F_0_-_4_G_2_F_10_F_5_C_0_-_3_F_0_-_0_-_3_H_2_A	_0_C_10_G_7_E_5_E_3_A_8_D_2_F_3_b_1_F_7_A_3_A_9_B_3_B_4_F_9_E_5_F_6_B_1_b_3_E_4_E_4_b_1_G_9_A	0-13	0-22	ABCCfGFGFFCFHA	CGEEADFbFAABBFEFBbEEbGAD	0.384
5fx8_U		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_0_-_2_F_10_F_5_C_3_F_3_H_2_A	_2_A_4_A_2_C_8_E_0_-_3_H_5_J_2_J_19_A_8_E_3_F_7_H_6_J_3_E_3_A	0-13	11-24	ABCCfGFGFFCFHA	GAFDADGEKdBAACEHJJAEFHJEAH	0.614
7mw3_F		_0_A_7_B_3_C_0_-_2_C_4_f_8_G_2_F_0_-_4_G_0_-_2_F_10_F_5_C_3_F_0_-_3_H	_0_B_5_E_10_E_5_F_6_B_0_-_7_E_4_E_4_b_1_H_2_K_8_D_5_J_4_C_8_B_3_A_5_I	0-12	0-15	ABCCfGFGFFCFHA	BEEFBEEbHKDJCBAIbFF	0.485
6tmf_F		_0_A_7_B_3_C_0_-_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_2_A_6_B_2_D_4_F_5_E_1_c_2_C_3_C_3_E_3_D_12_D_4_E_6_C_8_G_8_D	0-13	6-20	ABCCfGFGFFCFHA	bbBbiAABDFEcCCEDDECGDDbD	0.583
4zmx_A		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_0_-_2_F_10_F_5_C_3_F_0_-_3_H	_6_A_11_B_5_C_10_E_0_-_3_G_7_A_3_F_7_C_2_A_13_G_8_B_5_C_11_H_1_b_3_J	0-12	2-16	ABCCfGFGFFCFHA	CDABCEGAFCAGBCHbJ	0.609
3k25_A		_0_A_0_-_7_B_0_-_3_C_2_C_4_f_0_-_8_G_0_-_2_F_4_G_0_-_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_2_A_7_b_11_B_6_b_0_C_2_C_6_b_3_E_4_G_2_c_6_I_2_I_9_A_2_B_7_B_4_C_5_B_10_E_6_E_4_F	0-13	4-23	ABCCfGFGFFCFHA	DEbFAbBbCCbEGcIIABBCBEEFFFcJ	0.472
3gkw_L		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_0_-_3_H_2_A	_0_C_2_D_4_F_0_-_12_E_6_D_3_A_7_E_2_E_4_b_2_E_6_A_3_E_6_D_3_c_3_J_4_B	1-13	0-15	ABCCfGFGFFCFHA	CDFEDAEEbEAEDcJBDIBB	0.505
8fe4_P		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_0_-_2_F_0_-_10_F_5_C_0_-_3_F_3_H_2_A	_0_A_0_-_5_C_11_C_0_-_5_E_3_A_7_E_2_E_4_b_1_F_6_A_3_D_7_D_5_b_2_J_4_E_2_B	0-13	0-15	ABCCfGFGFFCFHA	ACCEAEEbFADDbJEBDIcFE	0.554
3b59_D		_7_B_3_C_2_C_0_-_4_f_0_-_8_G_2_F_4_G_2_F_0_-_0_-_10_F_0_-_5_C_3_F_3_H_2_A	_8_D_3_D_9_D_4_H_2_k_8_A_7_E_5_E_19_G_15_E_4_B_7_D_3_F_7_e_7_D_6_E_5_E_13_A	1-13	2-19	ABCCfGFGFFCFHA	JeDDDHkAEEGEBDFeDEEAbc	0.518
4rul_A		_0_A_7_B_3_C_0_-_2_C_0_-_4_f_8_G_2_F_4_G_0_-_2_F_10_F_5_C_0_-_3_F_0_-_3_H_2_A	_8_E_6_E_4_D_6_b_4_B_1_A_9_i_10_G_2_E_8_B_14_A_6_E_4_D_8_B_1_b_9_F_6_F_2_E_8_A	0-13	40-58	ABCCfGFGFFCFHA	DgDAhAAAjCkbBhnflIBDjKfkkbblJJcKifCCklnbEEDbBAiGEBAEDBbFFEAfCCDB	0.496
4p23_A		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_3_H_2_A	_0_C_2_D_4_F_0_-_6_F_6_F_4_C_2_E_4_E_4_b_1_G_6_A_3_E_8_E_7_E_15_B	1-13	0-14	ABCCfGFGFFCFHA	CDFFFCEEbGAEEEBDbIb	0.560
5d2n_D		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H	_6_E_4_B_2_D_5_E_4_b_1_G_10_E_0_-_8_E_7_E_15_B_3_D_0_b_1_I	0-12	3-15	ABCCfGFGFFCFHA	DEFEBDEbGEEEBDbIc	0.636
6pk8_A		_0_A_0_-_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_0_-_3_F_3_H_0_-_2_A	_3_A_5_G_8_E_5_F_5_B_1_b_3_D_3_E_4_b_1_G_6_C_3_D_4_C_2_D_4_F_7_E_6_D_3_A	0-13	1-18	ABCCfGFGFFCFHA	DAGEFBbDEbGCDCDFEDAEEbFAF	0.531
3w5g_B		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H_2_A	_7_A_9_E_7_C_12_A_5_d_5_I_13_E_3_E_2_F_7_E_0_-_5_I_10_b_4_G_5_B	0-13	32-45	ABCCfGFGFFCFHA	BBBEbiDcbiFcdnbEflCEEBkGAnCFFDDDAECAdIEEFEIbGBDcdbFCDEBCbFbH	0.657
8x2u_R		_0_A_0_-_0_-_7_B_3_C_2_C_4_f_0_-_8_G_0_-_2_F_4_G_2_F_10_F_5_C_3_F	_7_A_5_b_28_l_1_B_3_A_4_A_8_e_1_b_0_B_28_b_9_D_0_-_10_D_0_-_6_C_4_D	0-11	10-23	ABCCfGFGFFCFHA	jljjhmGFbDAblBAAebBbDDCDi	0.422
3qpx_L		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_0_-_3_H_0_-_2_A	_0_C_2_D_4_F_0_-_7_E_6_D_3_A_7_E_2_E_4_b_2_E_5_A_3_E_6_D_3_c_3_J_4_E_2_A	1-13	0-16	ABCCfGFGFFCFHA	CDFEDAEEbEAEDcJEADIcFE	0.480
7zt5_D		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_3_F_0_-_3_H_2_A	_0_A_3_D_4_F_6_F_0_-_6_E_3_D_2_E_4_E_4_b_1_G_5_B_3_E_8_D_6_E_16_A	0-13	0-14	ABCCfGFGFFCFHA	ADFFEDEEbGBEDEADbI	0.594
6f5p_E		_3_C_2_C_4_f_0_-_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_0_-_3_H_2_A	_1_C_2_C_0_f_5_g_9_B_2_D_5_G_5_G_1_G_2_G_2_F_4_l_3_c_10_A_4_A	2-13	19-33	ABCCfGFGFFCFHA	lgegAeAhdjGjfijFdoiCCfgBDGGGGFlcAAjhAAAAAAlechkjAABAeAbDEj	0.536
3zmn_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_3_F_3_H_0_-_2_A	_1_A_10_F_4_D_6_C_0_-_1_E_8_E_21_F_2_C_2_C_5_E_9_F_3_F_4_G_0_c_17_B	0-13	3-17	ABCCfGFGFFCFHA	AEbAFDCEEFCCEFFGcBFK	0.627
2wan_A		_0_A_7_B_3_C_0_-_0_-_2_C_4_f_8_G_0_-_0_-_2_F_0_-_4_G_2_F_10_F_0_-_0_-_0_-_5_C_3_F_3_H_0_-_2_A	_5_A_1_E_5_D_3_b_10_b_2_C_0_-_2_G_2_H_6_J_4_G_4_C_16_H_9_D_2_D_1_A_1_c_1_b_7_C_3_F_5_F_8_C_1_A	0-13	3-24	ABCCfGFGFFCFHA	HJDAEDbbCGHJGCHDDAcbCFFCAbFFCbAcbbCddbgCBFblEdmCckCBggbBgmDbcdlcfBDbECEAACF	0.402
5n11_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_5_C_0_-_3_F_0_-_3_H_2_A	_11_A_2_B_3_B_6_F_0_-_4_H_4_D_5_C_11_G_2_F_4_B_2_G_5_C_12_d_5_C_16_j_4_A_4_A	0-13	13-29	ABCCfGFGFFCFHA	EbebeCeADbnGBABBFHDCGFBGCdCjAAA	0.553
5aoo_A		_7_B_3_C_2_C_0_-_4_f_0_-_8_G_0_-_2_F_4_G_2_F_10_F	_4_B_9_C_4_C_2_c_4_d_2_L_6_G_11_c_3_F_4_G_8_A_23_F	1-9	2-13	ABCCfGFGFFCFHA	bcBCCcdLGcFGAFM	0.603
8ejj_h		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_0_-_5_C	_0_A_0_-_5_C_12_E_0_-_6_E_5_B_4_b_0_E_4_E_8_E_7_b_15_D	0-10	0-10	ABCCfGFGFFCFHA	ACEEBbEEEbD	0.560
6mek_F		_3_C_2_C_4_f_8_G_0_-_2_F_4_G_0_-_0_-_0_-_2_F_0_-_10_F_5_C_0_-_3_F_3_H_2_A	_0_C_4_A_0_-_5_G_3_b_1_F_5_G_5_B_10_B_0_b_1_E_4_b_1_H_3_D_3_D_8_D_5_H_4_C	2-13	0-16	ABCCfGFGFFCFHA	CAGbFGBBbEbHDDDHCBAABdEB	0.474
4ehc_A		_0_A_7_B_3_C_0_-_2_C_0_-_4_f_8_G_2_F_0_-_4_G_0_-_2_F_0_-_0_-_10_F_5_C_3_F_3_H_2_A	_11_C_1_B_3_D_1_A_5_D_3_B_2_d_7_F_3_I_1_A_9_I_3_c_8_C_11_b_2_d_0_D_4_C_8_C_5_E_5_C	0-13	1-20	ABCCfGFGFFCFHA	cCBDADBdFIAIcCbdDCCECBcEEBdCC	0.436
6lck_B		_0_A_7_B_3_C_2_C_4_f_0_-_0_-_8_G_2_F_4_G_2_F_10_F_0_-_5_C_0_-_0_-_3_F_0_-_0_-_0_-_3_H_2_A	_2_D_2_D_6_D_7_C_11_e_3_d_4_B_1_D_4_F_4_E_2_E_5_G_0_i_11_C_1_c_5_j_6_C_4_B_2_C_6_i_4_E_3_B	0-13	3-24	ABCCfGFGFFCFHA	FFDDDDCedBDFEEGiCcjCBCiEBdbDEmEdmCbBhdBkBbjBCCc	0.370
3afg_B		_0_A_7_B_3_C_2_C_0_-_4_f_0_-_0_-_0_-_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_23_C_3_C_8_C_2_C_2_m_5_j_5_b_12_d_1_b_1_H_4_H_3_G_5_F_5_D_7_E_4_J_2_H_2_B	0-13	21-38	ABCCfGFGFFCFHA	gGkDFfECEEibEBkcEAjDECCCCmjbdbHHGFDEJHB	0.521
3cxd_L		_0_A_0_-_7_B_3_C_0_-_2_C_0_-_4_f_8_G_2_F_0_-_0_-_4_G_2_F_10_F_5_C_0_-_3_F_3_H	_2_C_5_F_7_E_6_D_3_A_7_C_4_E_4_b_1_F_11_D_7_D_3_c_4_J_4_E_2_B_3_D_9_H_9_G_2_I	0-12	1-19	ABCCfGFGFFCFHA	CCFEDACEbFDDcJEBDHGI	0.428
6iyy_A		_0_A_0_-_7_B_3_C_0_-_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_9_A_7_D_5_E_8_C_5_E_5_E_0_-_4_E_5_E_7_E_5_E_3_E_10_C_6_D_5_E_3_E	0-13	13-27	ABCCfGFGFFCFHA	EEFFFbEEFDDEEADECEEEEEEECDEEFc	0.598
4r40_C		_7_B_3_C_0_-_2_C_0_-_4_f_8_G_2_F_4_G_0_-_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_0_C_5_D_13_i_4_B_11_b_2_e_4_H_5_H_6_I_4_m_8_F_7_F_6_E_6_A_5_E_6_E_5_D	1-13	0-16	ABCCfGFGFFCFHA	CDiBbeHHImFFEAEEDEDBEEEAEGGBCEFCF	0.541
8i5d_A		_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_3_H_2_A	_0_D_4_E_0_-_6_F_6_F_4_C_2_E_4_E_4_b_1_G_6_A_3_E_8_E_7_E_16_A	2-13	0-13	ABCCfGFGFFCFHA	DEFFCEEbGAEEEABBDc	0.578
6kqt_A		_0_A_0_-_7_B_0_-_0_-_3_C_2_C_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_3_F_0_-_0_-_3_H_2_A	_3_B_9_E_6_B_5_D_12_J_4_C_2_C_0_-_15_H_4_G_2_E_10_F_5_c_3_G_2_E_1_G_0_e_6_f_1_F_2_B	0-13	16-34	ABCCfGFGFFCFHA	kmbjdmAAibqoCeDBBEBDJCCHGEFcGEGefFBCABBCBBBABBCABBCBCBD	0.464
1bd2_D		_0_A_7_B_0_-_3_C_0_-_2_C_4_f_8_G_2_F_0_-_4_G_0_-_2_F_10_F_5_C_0_-_3_F_3_H	_0_A_4_D_4_F_6_F_6_F_4_C_0_-_2_E_4_E_4_b_1_G_5_B_3_E_8_D_5_D_16_A_3_C_3_G	0-12	0-16	ABCCfGFGFFCFHA	ADFFFCEEbGBEDDACGc	0.513
7zc5_G		_7_B_0_-_0_-_3_C_2_C_4_f_8_G_0_-_0_-_2_F_4_G_2_F_10_F_0_-_5_C_3_F_0_-_3_H_0_-_2_A	_22_B_1_b_5_b_12_B_6_B_11_f_5_B_0_d_4_b_1_A_2_A_8_F_2_F_12_d_14_C_2_C_2_k_3_C_6_j_4_A	1-13	11-30	ABCCfGFGFFCFHA	CCfADCbClbhBbbBBfBdbAAFFdCCkCjAlcCcofDCllElDfiDiDbDCDkjgAAfAEdcBfEHDbG	0.371
8i5l_D		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_0_-_0_-_0_-_4_G_2_F_10_F_5_C_3_F_0_-_3_H_2_A	_5_F_6_B_7_E_4_E_4_b_1_H_0_b_2_D_3_B_6_A_3_C_5_E_11_D_5_E_12_E_2_E_4_b_1_H_4_D	0-13	4-22	ABCCfGFGFFCFHA	DGbEFBEEbHbDBACEDEEEbHDE	0.440
6sdu_B		_0_A_7_B_3_C_2_C_0_-_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_0_-_3_H	_0_C_2_C_10_D_4_E_12_H_0_b_3_G_5_H_5_H_22_E_2_G_6_F_5_D_0_i_7_K	0-12	0-14	ABCCfGFGFFCFHA	CCDEHbGHHEGFDiKK	0.519
7y71_O		_0_A_0_-_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_0_-_5_C_0_-_3_F_0_-_3_H_2_A	_3_A_5_E_10_E_6_E_5_B_1_b_3_B_7_E_4_b_1_E_17_D_8_D_11_J_4_C_0_b_5_B_3_A_5_H_9_E	0-13	1-19	ABCCfGFGFFCFHA	BAEEEBbBEbEDDJCbBAHED	0.439
1efq_A		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_5_C_3_F	_0_C_2_C_5_F_0_-_13_E_6_D_3_A_7_E_2_E_4_b_1_F_6_A_3_E	1-11	0-11	ABCCfGFGFFCFHA	CCFEDAEEbFAE	0.622
4fca_A		_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_0_-_3_F_0_-_0_-_0_-_3_H_2_A	_0_D_20_F_5_D_0_-_5_D_10_D_2_D_5_E_7_F_2_A_10_d_16_B_2_f_6_l_9_b_6_E_7_A	1-13	0-15	ABCCfGFGFFCFHA	DFDDDDEFAdBflbEADcfjbjcedfebdcegbfAII	0.427
7ud5_N		_0_A_7_B_3_C_2_C_0_-_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_9_A_5_B_7_D_5_D_9_B_0_-_2_E_8_C_4_C_11_C_5_D_4_E_7_C_10_E_5_E_4_D	0-13	4-18	ABCCfGFGFFCFHA	BDEFABDDBECCCDECEEDcCCCDEb	0.579
4jbm_B		_0_A_7_B_3_C_2_C_4_f_0_-_8_G_2_F_4_G_2_F_10_F_5_C	_6_D_2_B_2_C_4_C_8_g_4_c_7_K_3_G_2_G_12_J_2_D_5_D	0-10	5-16	ABCCfGFGFFCFHA	GDJEbDBCCgcKGGJDD	0.615
6zce_h		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_0_-_10_F_5_C_0_-_0_-_3_F_3_H_2_A	_9_C_6_C_5_C_5_D_0_-_6_E_11_E_4_D_4_E_6_E_5_E_3_E_4_F_6_C_5_D_4_E_2_F_14_E_5_E	0-13	9-26	ABCCfGFGFFCFHA	HEEHHEEDECCCDEEDEEEEFCDEFEEG	0.483
2qt6_A		_7_B_3_C_0_-_0_-_2_C_4_f_8_G_2_F_0_-_4_G_0_-_0_-_2_F_10_F_5_C_0_-_0_-_3_F_3_H_2_A	_6_E_8_C_3_G_4_b_5_C_7_b_15_F_5_F_4_c_2_F_6_b_5_b_0_F_16_C_15_C_4_G_6_D_4_E_2_G_1_C	1-13	1-20	ABCCfGFGFFCFHA	JECGbCbFFcFbbFCCGDEGCFGbEbCBBfbCFCDABFFdEfjc	0.442
4hii_C		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_0_-_3_H_0_-_2_A	_0_B_2_C_5_E_0_-_2_E_6_D_3_A_7_C_3_E_4_b_2_F_6_B_3_D_7_D_3_d_2_J_4_E_2_A	1-13	0-16	ABCCfGFGFFCFHA	BCEEDACEbFBDDdJEADIeFF	0.501
4aqb_A		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_0_-_2_F_10_F_0_-_5_C_0_-_3_F_3_H_2_A	_5_A_6_A_11_D_12_F_0_-_5_E_4_A_11_E_2_E_8_A_4_F_10_F_2_A_8_C_5_A_3_E_3_D_2_B	0-13	14-30	ABCCfGFGFFCFHA	BDGJbDDAGIbbDDAADFEAEEAFFACAEDBEC	0.580
4zfo_L		_0_A_7_B_3_C_2_C_4_f_8_G_0_-_2_F_4_G_0_-_2_F_0_-_10_F_5_C_0_-_3_F_3_H_2_A	_0_A_4_C_5_F_7_E_0_-_6_D_3_A_7_C_4_E_4_b_2_E_6_A_3_D_7_D_3_c_3_J_4_E_2_A	0-13	0-16	ABCCfGFGFFCFHA	ACFEDACEbEADDcJEADIcFE	0.484
6dc6_C		_3_C_0_-_2_C_0_-_4_f_8_G_0_-_2_F_0_-_4_G_2_F_0_-_10_F_5_C_3_F_0_-_3_H_2_A	_2_D_4_j_3_D_24_c_1_c_8_A_7_c_4_D_3_k_2_G_2_F_4_B_9_F_6_C_12_D_7_b_3_A_1_A	2-13	1-18	ABCCfGFGFFCFHA	lDjDccAcDkGFBFCDbAABDBeBmlhmDbbccgDkDdjCbdCkGFbcjjdjkgmgllgnDDBBCiFDggHAD	0.441
6b0n_G		_0_A_0_-_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_0_-_10_F_0_-_5_C_3_F_0_-_3_H_2_A	_8_B_2_C_13_B_9_B_10_C_0_-_4_F_5_F_2_E_9_E_0_n_4_C_7_c_1_D_2_D_7_C_6_H_1_A	0-13	16-32	ABCCfGFGFFCFHA	EBBBBmbDGGbBDACEBCBBCFFEEnCcDDCHAbAJBcbCEbceqFeifj	0.573
6rnn_C		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_0_-_3_H_0_-_2_A	_0_C_2_D_4_F_0_-_11_E_6_D_3_A_7_E_2_E_4_b_1_F_6_A_3_E_6_D_3_e_1_J_5_D_2_B	1-13	0-16	ABCCfGFGFFCFHA	CDFEDAEEbFAEDeJDBDIdEE	0.475
7dmp_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_0_A_0_-_13_C_5_F_0_-_2_H_5_F_2_H_5_F_2_H_5_E_6_E_6_F_2_A	0-13	0-11	ABCCfGFGFFCFHA	ACFHFHFHEEFACDDDD	0.684
5ywo_M		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_0_-_5_C_3_F	_1_A_7_B_1_D_7_D_3_d_2_J_3_F_2_A_4_D_9_I_0_d_3_G_6_E	0-11	10-22	ABCCfGFGFFCFHA	CCACBAAAbBABDDdJFADIdGE	0.586
7swd_K		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_3_F	_0_B_5_A_5_F_0_-_13_E_6_D_3_A_7_E_2_E_8_F_6_A_3_E	1-11	0-10	ABCCfGFGFFCFHA	BAFEDAEEFAE	0.595
5bw0_A		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_0_-_2_F_10_F_5_C_0_-_3_F_3_H	_6_A_5_A_2_C_4_E_0_-_4_G_0_-_2_I_2_A_4_E_2_H_5_A_9_d_4_G_3_G	0-12	1-13	ABCCfGFGFFCFHA	oAACEGIAEHAdGG	0.590
8hg1_C		_0_A_0_-_7_B_3_C_0_-_2_C_0_-_4_f_8_G_2_F_4_G_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_5_B_11_j_5_E_4_F_7_h_7_C_4_B_1_h_7_G_5_C_6_B_2_E_4_F_5_B_3_f_6_E_0_-_4_B	0-13	6-22	ABCCfGFGFFCFHA	lmbBGDBjEFhCBhGCBEFBfEBjCCggfhhEFcgn	0.503
7lhg_C		_0_A_7_B_0_-_0_-_3_C_2_C_4_f_8_G_2_F_0_-_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_3_H	_2_A_7_C_14_A_3_d_29_D_4_D_2_b_19_J_11_J_2_K_8_L_4_I_7_I_16_A_6_D_15_A_11_E_5_E_13_H	0-12	3-21	ABCCfGFGFFCFHA	dACACAdDDbJJKLIIADAEEHIIKKKHgBFIJIJGEAJAGGJBDACABADBCBBDCD	0.415
7rxj_B		_0_A_7_B_0_-_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_0_-_3_F_3_H_2_A	_0_C_5_E_3_b_3_D_6_D_0_-_12_E_2_E_4_b_1_G_4_B_3_D_8_D_3_d_3_J_4_E_2_B	0-13	0-15	ABCCfGFGFFCFHA	CEbDDEEbGBDDdJEBBAHeFF	0.518
8gou_J		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_0_-_10_F_5_C_3_F	_0_A_0_-_3_C_5_E_0_-_11_E_6_D_12_E_2_E_4_b_1_G_4_C_2_E	0-11	0-10	ABCCfGFGFFCFHA	ACEEDEEbGCE	0.624
2r4r_H		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_0_A_2_D_5_F_9_E_0_-_6_E_6_B_7_E_4_E_8_D_10_D_9_C_10_J_16_B	0-13	0-12	ABCCfGFGFFCFHA	ADFEEBEEDDCJBIDbC	0.609
7l1z_C		_0_A_7_B_0_-_3_C_2_C_4_f_8_G_2_F_0_-_0_-_4_G_0_-_2_F_0_-_10_F_5_C_0_-_3_F_3_H	_0_B_3_E_2_F_5_C_4_E_0_-_5_G_7_H_4_H_8_b_0_I_3_c_1_G_2_K_6_I_9_C_0_i_19_G_5_H	0-12	0-17	ABCCfGFGFFCFHA	BEFCEGHHbIcGKICiGH	0.438
6dc9_L		_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_0_-_5_C_3_F_0_-_3_H_0_-_2_A	_0_C_2_C_5_F_0_-_7_E_6_D_3_A_7_E_2_E_4_b_1_F_6_A_3_D_8_D_5_b_2_J_5_E_3_A	1-13	0-16	ABCCfGFGFFCFHA	CCFEDAEEbFADDbJEADIeFE	0.517
6s4s_E		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_0_-_10_F_5_C_3_F_0_-_3_H_0_-_2_A	_0_D_2_D_9_E_3_E_0_-_4_G_2_G_0_b_0_E_5_D_2_D_9_D_3_C_6_E_0_b_1_E_0_b_0_A	0-13	0-16	ABCCfGFGFFCFHA	DDEEGGbEDDDCEbEbA	0.508
8cvm_g		_0_A_7_B_3_C_2_C_4_f_8_G_2_F_0_-_4_G_2_F_10_F_5_C_3_F_3_H_0_-_2_A	_2_A_5_D_2_D_4_D_0_-_5_B_5_D_5_p_1_G_3_D_4_E_5_C_4_F_2_E_2_k_9_C	0-13	1-15	ABCCfGFGFFCFHA	cADDDBDpGDECFEkC	0.589
6x98_E		_3_C_2_C_4_f_8_G_2_F_4_G_2_F_10_F_5_C_3_F_3_H_2_A	_0_C_2_B_0_-_0_-_6_F_7_E_6_D_3_A_7_E_2_E_9_E_12_A	2-13	0-9	ABCCfGFGFFCFHA	CBFEDAEEEAD	0.540
